created_at,field1,field2,field3
01-01-2023 13:42,65,14,87
01-01-2023 13:43,28,62,37
01-01-2023 13:44,40,20,22
01-01-2023 13:45,40,67,28
01-01-2023 13:46,46,33,72
01-01-2023 13:47,55,18,43
01-01-2023 13:48,30,42,39
01-01-2023 13:49,46,69,45
01-01-2023 13:50,50,41,45
01-01-2023 13:51,68,20,24
01-01-2023 13:52,36,15,40
01-01-2023 13:53,59,30,66
01-01-2023 13:54,47,77,78
01-01-2023 13:55,24,18,31
01-01-2023 13:56,31,11,55
01-01-2023 13:57,48,76,61
01-01-2023 13:58,31,37,28
01-01-2023 13:59,62,76,47
01-01-2023 14:00,63,49,81
01-01-2023 14:01,62,30,42
01-01-2023 14:02,60,49,40
01-01-2023 14:03,24,28,85
01-01-2023 14:04,30,50,85
01-01-2023 14:05,23,42,42
01-01-2023 14:06,68,28,49
01-01-2023 14:07,41,10,42
01-01-2023 14:08,43,26,49
01-01-2023 14:09,24,21,87
01-01-2023 14:10,57,33,88
01-01-2023 14:11,27,67,23
01-01-2023 14:12,31,78,54
01-01-2023 14:13,58,25,23
01-01-2023 14:14,42,29,62
01-01-2023 14:15,30,59,61
01-01-2023 14:16,50,61,76
01-01-2023 14:17,45,79,46
01-01-2023 14:18,53,40,78
01-01-2023 14:19,24,53,16
01-01-2023 14:20,20,38,73
01-01-2023 14:21,66,73,72
01-01-2023 14:22,30,61,27
01-01-2023 14:23,26,70,16
01-01-2023 14:24,23,70,88
01-01-2023 14:25,44,40,76
01-01-2023 14:26,51,31,35
01-01-2023 14:27,64,77,59
01-01-2023 14:28,46,79,87
01-01-2023 14:29,59,79,20
01-01-2023 14:30,41,30,46
01-01-2023 14:31,37,37,60
01-01-2023 14:32,43,12,44
01-01-2023 14:33,63,13,88
01-01-2023 14:34,64,59,38
01-01-2023 14:35,20,53,23
01-01-2023 14:36,58,10,45
01-01-2023 14:37,55,25,24
01-01-2023 14:38,59,50,29
01-01-2023 14:39,27,31,41
01-01-2023 14:40,23,30,42
01-01-2023 14:41,63,52,75
01-01-2023 14:42,30,14,58
01-01-2023 14:43,33,56,59
01-01-2023 14:44,50,41,40
01-01-2023 14:45,55,68,75
01-01-2023 14:46,47,30,16
01-01-2023 14:47,47,71,41
01-01-2023 14:48,68,42,25
01-01-2023 14:49,61,71,80
01-01-2023 14:50,20,38,74
01-01-2023 14:51,45,30,39
01-01-2023 14:52,37,11,86
01-01-2023 14:53,20,69,53
01-01-2023 14:54,35,23,51
01-01-2023 14:55,61,31,22
01-01-2023 14:56,51,23,47
01-01-2023 14:57,43,26,85
01-01-2023 14:58,32,29,22
01-01-2023 14:59,37,39,23
01-01-2023 15:00,44,67,18
01-01-2023 15:01,31,14,28
01-01-2023 15:02,40,43,63
01-01-2023 15:03,47,54,33
01-01-2023 15:04,48,64,18
01-01-2023 15:05,55,55,41
01-01-2023 15:06,33,37,79
01-01-2023 15:07,26,29,36
01-01-2023 15:08,51,68,44
01-01-2023 15:09,58,71,46
01-01-2023 15:10,55,60,17
01-01-2023 15:11,68,47,18
01-01-2023 15:12,24,22,85
01-01-2023 15:13,41,76,27
01-01-2023 15:14,51,42,77
01-01-2023 15:15,51,57,39
01-01-2023 15:16,57,19,33
01-01-2023 15:17,27,57,33
01-01-2023 15:18,38,15,20
01-01-2023 15:19,31,63,85
01-01-2023 15:20,69,63,46
01-01-2023 15:21,33,62,34
01-01-2023 15:22,69,36,69
01-01-2023 15:23,67,50,27
01-01-2023 15:24,33,78,51
01-01-2023 15:25,20,60,59
01-01-2023 15:26,36,63,61
01-01-2023 15:27,58,70,29
01-01-2023 15:28,65,27,64
01-01-2023 15:29,50,51,74
01-01-2023 15:30,52,29,27
01-01-2023 15:31,32,22,44
01-01-2023 15:32,51,70,31
01-01-2023 15:33,24,45,39
01-01-2023 15:34,67,53,22
01-01-2023 15:35,35,11,31
01-01-2023 15:36,69,39,39
01-01-2023 15:37,31,15,66
01-01-2023 15:38,39,54,20
01-01-2023 15:39,67,18,47
01-01-2023 15:40,20,54,55
01-01-2023 15:41,34,31,52
01-01-2023 15:42,64,25,32
01-01-2023 15:43,33,79,89
01-01-2023 15:44,24,73,39
01-01-2023 15:45,60,37,87
01-01-2023 15:46,34,37,46
01-01-2023 15:47,27,23,29
01-01-2023 15:48,54,21,15
01-01-2023 15:49,36,49,50
01-01-2023 15:50,28,12,81
01-01-2023 15:51,47,43,17
01-01-2023 15:52,23,66,65
01-01-2023 15:53,33,74,33
01-01-2023 15:54,34,57,42
01-01-2023 15:55,57,31,79
01-01-2023 15:56,24,23,65
01-01-2023 15:57,21,76,85
01-01-2023 15:58,54,10,23
01-01-2023 15:59,60,40,48
01-01-2023 16:00,29,14,55
01-01-2023 16:01,34,46,76
01-01-2023 16:02,32,47,69
01-01-2023 16:03,50,55,44
01-01-2023 16:04,62,41,60
01-01-2023 16:05,53,35,64
01-01-2023 16:06,41,60,84
01-01-2023 16:07,62,70,50
01-01-2023 16:08,20,61,48
01-01-2023 16:09,46,72,52
01-01-2023 16:10,60,35,62
01-01-2023 16:11,53,44,35
01-01-2023 16:12,37,55,72
01-01-2023 16:13,26,57,40
01-01-2023 16:14,45,13,67
01-01-2023 16:15,20,77,39
01-01-2023 16:16,53,19,64
01-01-2023 16:17,27,50,68
01-01-2023 16:18,56,51,33
01-01-2023 16:19,30,15,50
01-01-2023 16:20,69,54,32
01-01-2023 16:21,61,45,36
01-01-2023 16:22,36,46,29
01-01-2023 16:23,41,45,54
01-01-2023 16:24,61,44,20
01-01-2023 16:25,24,65,48
01-01-2023 16:26,67,50,26
01-01-2023 16:27,27,57,24
01-01-2023 16:28,55,58,48
01-01-2023 16:29,35,56,74
01-01-2023 16:30,29,58,30
01-01-2023 16:31,69,41,32
01-01-2023 16:32,39,10,26
01-01-2023 16:33,49,11,49
01-01-2023 16:34,66,37,50
01-01-2023 16:35,66,66,52
01-01-2023 16:36,24,28,84
01-01-2023 16:37,46,35,34
01-01-2023 16:38,41,79,47
01-01-2023 16:39,40,17,85
01-01-2023 16:40,51,15,56
01-01-2023 16:41,50,69,55
01-01-2023 16:42,62,77,28
01-01-2023 16:43,23,70,69
01-01-2023 16:44,43,63,57
01-01-2023 16:45,64,70,48
01-01-2023 16:46,31,34,60
01-01-2023 16:47,34,13,15
01-01-2023 16:48,34,64,55
01-01-2023 16:49,63,74,42
01-01-2023 16:50,51,55,82
01-01-2023 16:51,27,10,87
01-01-2023 16:52,25,52,42
01-01-2023 16:53,47,70,29
01-01-2023 16:54,67,45,72
01-01-2023 16:55,21,42,42
01-01-2023 16:56,46,20,89
01-01-2023 16:57,50,11,26
01-01-2023 16:58,51,18,30
01-01-2023 16:59,53,24,25
01-01-2023 17:00,39,42,26
01-01-2023 17:01,41,68,62
01-01-2023 17:02,64,72,60
01-01-2023 17:03,37,76,76
01-01-2023 17:04,60,69,34
01-01-2023 17:05,59,17,84
01-01-2023 17:06,40,11,64
01-01-2023 17:07,38,77,46
01-01-2023 17:08,49,18,23
01-01-2023 17:09,22,65,39
01-01-2023 17:10,57,32,83
01-01-2023 17:11,54,73,56
01-01-2023 17:12,28,12,35
01-01-2023 17:13,45,55,60
01-01-2023 17:14,40,21,50
01-01-2023 17:15,60,78,21
01-01-2023 17:16,33,54,47
01-01-2023 17:17,31,22,71
01-01-2023 17:18,63,28,38
01-01-2023 17:19,53,52,88
01-01-2023 17:20,38,79,62
01-01-2023 17:21,21,26,82
01-01-2023 17:22,59,34,76
01-01-2023 17:23,61,78,28
01-01-2023 17:24,46,28,77
01-01-2023 17:25,48,47,22
01-01-2023 17:26,51,58,69
01-01-2023 17:27,41,21,74
01-01-2023 17:28,52,19,65
01-01-2023 17:29,22,73,19
01-01-2023 17:30,45,70,18
01-01-2023 17:31,45,14,24
01-01-2023 17:32,22,50,18
01-01-2023 17:33,62,11,87
01-01-2023 17:34,39,23,51
01-01-2023 17:35,67,19,74
01-01-2023 17:36,48,37,45
01-01-2023 17:37,69,12,88
01-01-2023 17:38,29,14,19
01-01-2023 17:39,45,23,17
01-01-2023 17:40,46,12,24
01-01-2023 17:41,60,44,22
01-01-2023 17:42,51,44,67
01-01-2023 17:43,48,60,19
01-01-2023 17:44,32,23,67
01-01-2023 17:45,69,50,31
01-01-2023 17:46,65,33,83
01-01-2023 17:47,61,49,66
01-01-2023 17:48,57,26,70
01-01-2023 17:49,29,73,38
01-01-2023 17:50,23,34,86
01-01-2023 17:51,50,47,60
01-01-2023 17:52,31,26,29
01-01-2023 17:53,28,75,43
01-01-2023 17:54,41,48,21
01-01-2023 17:55,34,10,35
01-01-2023 17:56,43,67,71
01-01-2023 17:57,45,28,64
01-01-2023 17:58,69,16,46
01-01-2023 17:59,65,52,50
01-01-2023 18:00,24,70,77
01-01-2023 18:01,54,29,52
01-01-2023 18:02,67,30,47
01-01-2023 18:03,35,15,84
01-01-2023 18:04,22,27,24
01-01-2023 18:05,48,14,60
01-01-2023 18:06,46,27,33
01-01-2023 18:07,59,57,45
01-01-2023 18:08,21,48,73
01-01-2023 18:09,44,21,64
01-01-2023 18:10,40,31,48
01-01-2023 18:11,68,60,35
01-01-2023 18:12,47,44,64
01-01-2023 18:13,35,33,15
01-01-2023 18:14,53,70,33
01-01-2023 18:15,25,78,24
01-01-2023 18:16,30,68,31
01-01-2023 18:17,62,46,65
01-01-2023 18:18,47,31,32
01-01-2023 18:19,61,72,51
01-01-2023 18:20,41,70,28
01-01-2023 18:21,20,59,57
01-01-2023 18:22,67,55,85
01-01-2023 18:23,56,62,26
01-01-2023 18:24,42,70,80
01-01-2023 18:25,22,43,86
01-01-2023 18:26,47,65,19
01-01-2023 18:27,60,37,15
01-01-2023 18:28,50,20,26
01-01-2023 18:29,34,18,26
01-01-2023 18:30,41,13,71
01-01-2023 18:31,67,18,68
01-01-2023 18:32,67,79,19
01-01-2023 18:33,28,34,61
01-01-2023 18:34,63,29,79
01-01-2023 18:35,22,79,61
01-01-2023 18:36,62,67,16
01-01-2023 18:37,22,21,65
01-01-2023 18:38,40,19,54
01-01-2023 18:39,52,16,47
01-01-2023 18:40,69,47,41
01-01-2023 18:41,30,25,36
01-01-2023 18:42,53,31,81
01-01-2023 18:43,66,74,40
01-01-2023 18:44,22,77,35
01-01-2023 18:45,36,15,42
01-01-2023 18:46,62,61,89
01-01-2023 18:47,27,57,84
01-01-2023 18:48,65,54,18
01-01-2023 18:49,63,45,26
01-01-2023 18:50,44,64,33
01-01-2023 18:51,24,38,68
01-01-2023 18:52,45,22,33
01-01-2023 18:53,33,54,32
01-01-2023 18:54,57,79,46
01-01-2023 18:55,52,33,31
01-01-2023 18:56,20,74,32
01-01-2023 18:57,29,76,38
01-01-2023 18:58,40,72,53
01-01-2023 18:59,49,31,37
01-01-2023 19:00,66,49,51
01-01-2023 19:01,28,23,57
01-01-2023 19:02,29,28,25
01-01-2023 19:03,67,40,53
01-01-2023 19:04,23,34,57
01-01-2023 19:05,42,33,29
01-01-2023 19:06,52,68,25
01-01-2023 19:07,66,75,16
01-01-2023 19:08,21,51,54
01-01-2023 19:09,49,39,88
01-01-2023 19:10,59,75,34
01-01-2023 19:11,68,31,49
01-01-2023 19:12,64,31,66
01-01-2023 19:13,67,42,56
01-01-2023 19:14,41,56,86
01-01-2023 19:15,41,64,77
01-01-2023 19:16,25,39,88
01-01-2023 19:17,32,40,37
01-01-2023 19:18,65,36,76
01-01-2023 19:19,48,16,60
01-01-2023 19:20,55,43,83
01-01-2023 19:21,49,24,57
01-01-2023 19:22,68,41,74
01-01-2023 19:23,48,20,73
01-01-2023 19:24,65,44,74
01-01-2023 19:25,28,62,78
01-01-2023 19:26,36,36,62
01-01-2023 19:27,56,10,61
01-01-2023 19:28,32,77,42
01-01-2023 19:29,35,46,58
01-01-2023 19:30,66,44,38
01-01-2023 19:31,58,50,77
01-01-2023 19:32,31,59,33
01-01-2023 19:33,22,50,58
01-01-2023 19:34,21,14,60
01-01-2023 19:35,50,42,42
01-01-2023 19:36,43,79,18
01-01-2023 19:37,46,25,85
01-01-2023 19:38,64,67,79
01-01-2023 19:39,36,60,23
01-01-2023 19:40,66,71,54
01-01-2023 19:41,62,63,61
01-01-2023 19:42,44,54,82
01-01-2023 19:43,34,46,77
01-01-2023 19:44,33,60,45
01-01-2023 19:45,29,59,66
01-01-2023 19:46,61,21,24
01-01-2023 19:47,51,75,42
01-01-2023 19:48,67,13,48
01-01-2023 19:49,27,22,52
01-01-2023 19:50,33,53,89
01-01-2023 19:51,62,39,43
01-01-2023 19:52,42,10,48
01-01-2023 19:53,41,72,45
01-01-2023 19:54,34,77,55
01-01-2023 19:55,31,62,75
01-01-2023 19:56,33,26,41
01-01-2023 19:57,35,18,31
01-01-2023 19:58,30,15,84
01-01-2023 19:59,41,63,87
01-01-2023 20:00,62,22,25
01-01-2023 20:01,23,48,47
01-01-2023 20:02,42,52,53
01-01-2023 20:03,36,44,20
01-01-2023 20:04,26,42,63
01-01-2023 20:05,33,16,29
01-01-2023 20:06,51,28,87
01-01-2023 20:07,47,32,15
01-01-2023 20:08,31,40,39
01-01-2023 20:09,33,75,82
01-01-2023 20:10,40,61,83
01-01-2023 20:11,46,52,41
01-01-2023 20:12,60,65,87
01-01-2023 20:13,43,70,64
01-01-2023 20:14,58,23,57
01-01-2023 20:15,41,30,59
01-01-2023 20:16,66,19,67
01-01-2023 20:17,57,41,83
01-01-2023 20:18,28,16,28
01-01-2023 20:19,66,43,27
01-01-2023 20:20,26,39,22
01-01-2023 20:21,43,11,54
01-01-2023 20:22,41,72,44
01-01-2023 20:23,37,64,84
01-01-2023 20:24,36,74,51
01-01-2023 20:25,23,48,53
01-01-2023 20:26,43,12,66
01-01-2023 20:27,51,18,35
01-01-2023 20:28,32,14,54
01-01-2023 20:29,49,63,16
01-01-2023 20:30,28,67,69
01-01-2023 20:31,42,36,54
01-01-2023 20:32,60,63,44
01-01-2023 20:33,27,63,53
01-01-2023 20:34,48,63,38
01-01-2023 20:35,66,37,49
01-01-2023 20:36,39,67,87
01-01-2023 20:37,20,11,49
01-01-2023 20:38,33,35,77
01-01-2023 20:39,36,17,17
01-01-2023 20:40,54,24,71
01-01-2023 20:41,56,34,84
01-01-2023 20:42,57,47,15
01-01-2023 20:43,55,39,23
01-01-2023 20:44,56,67,35
01-01-2023 20:45,63,51,49
01-01-2023 20:46,56,38,80
01-01-2023 20:47,33,39,63
01-01-2023 20:48,40,51,24
01-01-2023 20:49,27,22,26
01-01-2023 20:50,69,43,76
01-01-2023 20:51,38,14,42
01-01-2023 20:52,24,23,51
01-01-2023 20:53,20,52,64
01-01-2023 20:54,29,18,74
01-01-2023 20:55,42,17,52
01-01-2023 20:56,58,73,45
01-01-2023 20:57,23,28,33
01-01-2023 20:58,52,20,53
01-01-2023 20:59,44,24,30
01-01-2023 21:00,65,11,38
01-01-2023 21:01,61,77,74
01-01-2023 21:02,60,62,30
01-01-2023 21:03,69,72,27
01-01-2023 21:04,34,26,71
01-01-2023 21:05,44,79,58
01-01-2023 21:06,27,50,53
01-01-2023 21:07,25,68,36
01-01-2023 21:08,63,52,86
01-01-2023 21:09,43,10,72
01-01-2023 21:10,41,16,25
01-01-2023 21:11,61,76,69
01-01-2023 21:12,35,46,57
01-01-2023 21:13,37,71,25
01-01-2023 21:14,62,30,61
01-01-2023 21:15,63,27,42
01-01-2023 21:16,34,27,72
01-01-2023 21:17,60,26,68
01-01-2023 21:18,55,51,26
01-01-2023 21:19,47,48,35
01-01-2023 21:20,35,75,17
01-01-2023 21:21,21,42,75
01-01-2023 21:22,50,46,79
01-01-2023 21:23,55,28,39
01-01-2023 21:24,63,34,18
01-01-2023 21:25,63,19,34
01-01-2023 21:26,47,60,74
01-01-2023 21:27,27,48,89
01-01-2023 21:28,66,33,23
01-01-2023 21:29,44,78,39
01-01-2023 21:30,20,58,35
01-01-2023 21:31,35,62,69
01-01-2023 21:32,31,55,62
01-01-2023 21:33,29,19,17
01-01-2023 21:34,33,41,35
01-01-2023 21:35,66,56,86
01-01-2023 21:36,25,47,34
01-01-2023 21:37,55,36,43
01-01-2023 21:38,69,30,37
01-01-2023 21:39,62,28,81
01-01-2023 21:40,52,55,23
01-01-2023 21:41,55,65,32
01-01-2023 21:42,23,33,72
01-01-2023 21:43,28,36,24
01-01-2023 21:44,51,12,53
01-01-2023 21:45,40,25,26
01-01-2023 21:46,45,35,70
01-01-2023 21:47,26,51,36
01-01-2023 21:48,60,12,25
01-01-2023 21:49,21,31,28
01-01-2023 21:50,26,39,57
01-01-2023 21:51,21,73,32
01-01-2023 21:52,62,60,87
01-01-2023 21:53,44,43,76
01-01-2023 21:54,24,26,65
01-01-2023 21:55,68,33,81
01-01-2023 21:56,23,11,20
01-01-2023 21:57,54,59,21
01-01-2023 21:58,26,58,51
01-01-2023 21:59,33,70,24
01-01-2023 22:00,69,45,66
01-01-2023 22:01,59,21,21
01-01-2023 22:02,66,53,32
01-01-2023 22:03,40,75,62
01-01-2023 22:04,58,47,88
01-01-2023 22:05,40,51,64
01-01-2023 22:06,52,32,55
01-01-2023 22:07,62,49,68
01-01-2023 22:08,69,53,20
01-01-2023 22:09,20,21,28
01-01-2023 22:10,53,18,58
01-01-2023 22:11,35,72,24
01-01-2023 22:12,55,68,19
01-01-2023 22:13,39,35,76
01-01-2023 22:14,51,74,60
01-01-2023 22:15,50,55,37
01-01-2023 22:16,60,37,69
01-01-2023 22:17,50,17,17
01-01-2023 22:18,50,31,22
01-01-2023 22:19,64,45,60
01-01-2023 22:20,67,79,61
01-01-2023 22:21,58,10,19
01-01-2023 22:22,62,55,82
01-01-2023 22:23,36,37,88
01-01-2023 22:24,21,20,66
01-01-2023 22:25,31,29,47
01-01-2023 22:26,38,27,85
01-01-2023 22:27,25,21,30
01-01-2023 22:28,38,17,80
01-01-2023 22:29,23,27,53
01-01-2023 22:30,23,42,75
01-01-2023 22:31,42,19,49
01-01-2023 22:32,57,77,79
01-01-2023 22:33,28,54,16
01-01-2023 22:34,24,75,41
01-01-2023 22:35,31,74,75
01-01-2023 22:36,42,37,72
01-01-2023 22:37,60,45,84
01-01-2023 22:38,21,22,56
01-01-2023 22:39,59,24,51
01-01-2023 22:40,23,38,70
01-01-2023 22:41,43,46,18
01-01-2023 22:42,39,53,51
01-01-2023 22:43,69,19,60
01-01-2023 22:44,57,65,75
01-01-2023 22:45,46,37,20
01-01-2023 22:46,41,30,18
01-01-2023 22:47,22,19,44
01-01-2023 22:48,44,35,39
01-01-2023 22:49,51,56,44
01-01-2023 22:50,48,70,24
01-01-2023 22:51,55,21,31
01-01-2023 22:52,31,56,40
01-01-2023 22:53,66,61,62
01-01-2023 22:54,27,55,64
01-01-2023 22:55,37,30,27
01-01-2023 22:56,23,37,43
01-01-2023 22:57,38,30,52
01-01-2023 22:58,30,19,56
01-01-2023 22:59,55,39,85
01-01-2023 23:00,27,39,51
01-01-2023 23:01,40,36,43
01-01-2023 23:02,42,19,61
01-01-2023 23:03,22,23,69
01-01-2023 23:04,37,38,31
01-01-2023 23:05,36,54,26
01-01-2023 23:06,41,48,26
01-01-2023 23:07,43,70,80
01-01-2023 23:08,65,66,55
01-01-2023 23:09,42,70,15
01-01-2023 23:10,61,41,32
01-01-2023 23:11,47,34,78
01-01-2023 23:12,28,73,63
01-01-2023 23:13,29,65,72
01-01-2023 23:14,66,62,80
01-01-2023 23:15,68,68,30
01-01-2023 23:16,33,26,41
01-01-2023 23:17,63,61,53
01-01-2023 23:18,55,23,44
01-01-2023 23:19,23,52,45
01-01-2023 23:20,27,51,26
01-01-2023 23:21,26,15,60
01-01-2023 23:22,63,21,77
01-01-2023 23:23,34,64,87
01-01-2023 23:24,21,57,47
01-01-2023 23:25,64,23,26
01-01-2023 23:26,65,61,36
01-01-2023 23:27,49,45,16
01-01-2023 23:28,39,47,78
01-01-2023 23:29,67,14,22
01-01-2023 23:30,32,35,76
01-01-2023 23:31,61,64,42
01-01-2023 23:32,20,40,22
01-01-2023 23:33,32,55,42
01-01-2023 23:34,66,21,48
01-01-2023 23:35,66,22,58
01-01-2023 23:36,59,10,77
01-01-2023 23:37,62,52,31
01-01-2023 23:38,36,20,61
01-01-2023 23:39,55,31,65
01-01-2023 23:40,56,78,84
01-01-2023 23:41,51,18,61
01-01-2023 23:42,43,21,84
01-01-2023 23:43,26,42,50
01-01-2023 23:44,24,29,41
01-01-2023 23:45,28,40,86
01-01-2023 23:46,49,54,32
01-01-2023 23:47,31,34,42
01-01-2023 23:48,52,57,53
01-01-2023 23:49,49,38,28
01-01-2023 23:50,55,22,30
01-01-2023 23:51,42,63,63
01-01-2023 23:52,45,24,34
01-01-2023 23:53,45,33,47
01-01-2023 23:54,25,48,66
01-01-2023 23:55,67,62,59
01-01-2023 23:56,58,39,76
01-01-2023 23:57,42,46,66
01-01-2023 23:58,26,78,44
01-01-2023 23:59,47,33,64
02-01-2023 00:00,69,37,66
02-01-2023 00:01,34,57,64
02-01-2023 00:02,21,40,27
02-01-2023 00:03,27,19,26
02-01-2023 00:04,33,70,35
02-01-2023 00:05,33,43,29
02-01-2023 00:06,65,36,29
02-01-2023 00:07,38,70,17
02-01-2023 00:08,66,51,49
02-01-2023 00:09,34,34,69
02-01-2023 00:10,37,56,23
02-01-2023 00:11,53,21,22
02-01-2023 00:12,34,10,65
02-01-2023 00:13,51,64,53
02-01-2023 00:14,68,43,65
02-01-2023 00:15,52,56,34
02-01-2023 00:16,56,79,88
02-01-2023 00:17,25,50,59
02-01-2023 00:18,68,17,62
02-01-2023 00:19,36,53,46
02-01-2023 00:20,69,31,78
02-01-2023 00:21,20,63,81
02-01-2023 00:22,51,43,35
02-01-2023 00:23,64,34,28
02-01-2023 00:24,68,77,54
02-01-2023 00:25,23,18,26
02-01-2023 00:26,55,33,49
02-01-2023 00:27,43,56,81
02-01-2023 00:28,20,19,19
02-01-2023 00:29,51,10,73
02-01-2023 00:30,29,42,61
02-01-2023 00:31,64,33,39
02-01-2023 00:32,57,25,26
02-01-2023 00:33,35,22,84
02-01-2023 00:34,63,53,43
02-01-2023 00:35,61,20,16
02-01-2023 00:36,51,32,60
02-01-2023 00:37,25,39,79
02-01-2023 00:38,20,77,27
02-01-2023 00:39,65,74,57
02-01-2023 00:40,50,74,37
02-01-2023 00:41,29,64,15
02-01-2023 00:42,29,20,52
02-01-2023 00:43,48,45,75
02-01-2023 00:44,69,45,31
02-01-2023 00:45,66,17,51
02-01-2023 00:46,26,12,39
02-01-2023 00:47,25,75,29
02-01-2023 00:48,22,75,43
02-01-2023 00:49,24,20,43
02-01-2023 00:50,47,57,81
02-01-2023 00:51,50,25,80
02-01-2023 00:52,22,66,31
02-01-2023 00:53,48,30,48
02-01-2023 00:54,68,79,50
02-01-2023 00:55,36,14,77
02-01-2023 00:56,59,28,52
02-01-2023 00:57,68,50,53
02-01-2023 00:58,42,30,44
02-01-2023 00:59,38,76,19
02-01-2023 01:00,25,11,26
02-01-2023 01:01,42,18,51
02-01-2023 01:02,42,42,74
02-01-2023 01:03,47,29,68
02-01-2023 01:04,42,63,37
02-01-2023 01:05,40,12,21
02-01-2023 01:06,65,21,76
02-01-2023 01:07,57,16,76
02-01-2023 01:08,59,62,84
02-01-2023 01:09,30,14,23
02-01-2023 01:10,31,54,38
02-01-2023 01:11,23,58,41
02-01-2023 01:12,36,14,18
02-01-2023 01:13,34,69,26
02-01-2023 01:14,61,25,73
02-01-2023 01:15,36,42,25
02-01-2023 01:16,33,72,31
02-01-2023 01:17,26,79,17
02-01-2023 01:18,60,62,88
02-01-2023 01:19,32,43,45
02-01-2023 01:20,69,75,33
02-01-2023 01:21,63,68,87
02-01-2023 01:22,51,10,39
02-01-2023 01:23,24,40,70
02-01-2023 01:24,25,28,86
02-01-2023 01:25,67,20,61
02-01-2023 01:26,48,43,16
02-01-2023 01:27,55,72,29
02-01-2023 01:28,27,14,80
02-01-2023 01:29,63,72,32
02-01-2023 01:30,65,39,76
02-01-2023 01:31,40,14,74
02-01-2023 01:32,62,46,34
02-01-2023 01:33,66,17,28
02-01-2023 01:34,20,15,67
02-01-2023 01:35,39,28,58
02-01-2023 01:36,23,41,62
02-01-2023 01:37,42,18,46
02-01-2023 01:38,35,23,45
02-01-2023 01:39,48,31,41
02-01-2023 01:40,54,50,58
02-01-2023 01:41,41,58,28
02-01-2023 01:42,69,38,78
02-01-2023 01:43,36,31,30
02-01-2023 01:44,53,62,50
02-01-2023 01:45,34,36,34
02-01-2023 01:46,49,40,26
02-01-2023 01:47,38,45,63
02-01-2023 01:48,34,50,89
02-01-2023 01:49,48,47,49
02-01-2023 01:50,22,38,42
02-01-2023 01:51,45,75,53
02-01-2023 01:52,26,13,15
02-01-2023 01:53,66,61,71
02-01-2023 01:54,63,23,20
02-01-2023 01:55,28,35,89
02-01-2023 01:56,44,53,41
02-01-2023 01:57,66,58,16
02-01-2023 01:58,53,25,30
02-01-2023 01:59,35,21,45
02-01-2023 02:00,55,37,38
02-01-2023 02:01,21,59,89
02-01-2023 02:02,52,26,21
02-01-2023 02:03,43,45,61
02-01-2023 02:04,60,40,23
02-01-2023 02:05,21,23,31
02-01-2023 02:06,59,72,69
02-01-2023 02:07,32,13,58
02-01-2023 02:08,46,76,36
02-01-2023 02:09,44,37,26
02-01-2023 02:10,43,43,25
02-01-2023 02:11,20,26,37
02-01-2023 02:12,28,49,89
02-01-2023 02:13,25,63,39
02-01-2023 02:14,67,53,79
02-01-2023 02:15,58,11,60
02-01-2023 02:16,68,62,53
02-01-2023 02:17,46,34,58
02-01-2023 02:18,39,17,19
02-01-2023 02:19,26,58,34
02-01-2023 02:20,24,26,23
02-01-2023 02:21,61,16,48
02-01-2023 02:22,45,76,37
02-01-2023 02:23,35,30,64
02-01-2023 02:24,50,66,38
02-01-2023 02:25,54,32,35
02-01-2023 02:26,60,32,53
02-01-2023 02:27,21,28,54
02-01-2023 02:28,46,14,60
02-01-2023 02:29,40,52,20
02-01-2023 02:30,53,36,16
02-01-2023 02:31,63,50,20
02-01-2023 02:32,32,35,22
02-01-2023 02:33,47,51,17
02-01-2023 02:34,59,76,40
02-01-2023 02:35,64,39,40
02-01-2023 02:36,49,46,70
02-01-2023 02:37,26,76,32
02-01-2023 02:38,39,37,89
02-01-2023 02:39,66,44,29
02-01-2023 02:40,69,50,56
02-01-2023 02:41,55,12,50
02-01-2023 02:42,64,49,89
02-01-2023 02:43,44,36,26
02-01-2023 02:44,25,69,53
02-01-2023 02:45,46,57,24
02-01-2023 02:46,21,58,79
02-01-2023 02:47,37,46,40
02-01-2023 02:48,64,43,26
02-01-2023 02:49,21,65,75
02-01-2023 02:50,41,37,26
02-01-2023 02:51,35,54,23
02-01-2023 02:52,21,59,27
02-01-2023 02:53,39,48,72
02-01-2023 02:54,25,18,50
02-01-2023 02:55,20,18,24
02-01-2023 02:56,50,69,37
02-01-2023 02:57,50,52,31
02-01-2023 02:58,35,66,43
02-01-2023 02:59,22,21,70
02-01-2023 03:00,56,16,82
02-01-2023 03:01,34,30,61
02-01-2023 03:02,39,53,47
02-01-2023 03:03,47,20,71
02-01-2023 03:04,28,32,63
02-01-2023 03:05,24,19,52
02-01-2023 03:06,42,55,75
02-01-2023 03:07,69,60,88
02-01-2023 03:08,56,39,85
02-01-2023 03:09,21,28,89
02-01-2023 03:10,52,40,77
02-01-2023 03:11,40,28,45
02-01-2023 03:12,43,70,71
02-01-2023 03:13,47,21,27
02-01-2023 03:14,35,51,69
02-01-2023 03:15,29,49,30
02-01-2023 03:16,45,40,63
02-01-2023 03:17,23,18,79
02-01-2023 03:18,20,22,51
02-01-2023 03:19,21,54,84
02-01-2023 03:20,47,34,55
02-01-2023 03:21,52,61,26
02-01-2023 03:22,61,21,55
02-01-2023 03:23,42,36,39
